figure_slug,figure_title,strategy_key,strategy_label,ft_checkpoint,dataset_key,panel_label,method,shot,metric,metric_label,ideal_value,native_value,normalized_bias_error_plotted,aggregate_score,aggregate_score_label,aggregate_direction,name,model,strategy,metric_source_file
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winobias,WinoBias,DIY IT,,abs_pro_anti_gap,Abs. pro/anti gap,0,0.262626,0.262626,0.26262626,abs_pro_anti_gap,lower,m3_finetune_llama_ms500,m3_finetune_allstrat_action_winobias,all_strategies,results/new_results/m3_finetune_llama_ms500/evalshared/winobias/m3_finetune_allstrat_action_winobias/winobias_metrics_overall_m3_finetune_allstrat_action_winobias.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winobias,WinoBias,"DIY Two Pass (No IT), 0-shot",0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.119949,0.119949,0.11994949,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__base__all_strategies/winobias/winobias/m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winobias,WinoBias,"DIY Two Pass (No IT), 1-shot",1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.0833333,0.0833333,0.08333333,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__all_strategies/winobias/winobias/m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winobias,WinoBias,"DIY Two Pass (No IT), 2-shot",2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.0795455,0.0795455,0.07954545,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_wino_allstrategies_fix/eval/m6_two_pass_two__base__all_strategies/winobias/winobias/m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winobias,WinoBias,"DIY Two Pass (IT), 0-shot",0,abs_pro_anti_gap,Abs. pro/anti gap,0,0.103535,0.103535,0.10353535,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__finetuned_ms-500-allstrategies-action__all_strategies/winobias/winobias/m6_two_pass__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_two_pass__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winobias,WinoBias,"DIY Two Pass (IT), 1-shot",1,abs_pro_anti_gap,Abs. pro/anti gap,0,0.0656566,0.0656566,0.06565657,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_one_allstrategies_truncfix/eval/m6_two_pass_one__finetuned_ms-500-allstrategies-action__all_strategies/winobias/winobias/m6_two_pass_one__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_two_pass_one__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winobias,WinoBias,"DIY Two Pass (IT), 2-shot",2,abs_pro_anti_gap,Abs. pro/anti gap,0,0.0858586,0.0858586,0.08585859,abs_pro_anti_gap,lower,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_wino_allstrategies_fix/eval/m6_two_pass_two__finetuned_ms-500-allstrategies-action__all_strategies/winobias/winobias/m6_two_pass_two__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies/winobias_metrics_overall_m6_two_pass_two__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winogender,WinoGender,Base Model Inference,,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.191667,0.191667,18.33333333,mean_abs_occupation_gender_bias_score,lower,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/winogender/llama_8b/winogender_metrics_overall_llama_8b.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winogender,WinoGender,ICL,,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.179167,0.179167,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,all_strategies,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/winogender/m4_baseicl_zero_llama8b_allstrat_winogender/winogender_metrics_overall_m4_baseicl_zero_llama8b_allstrat_winogender.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winogender,WinoGender,DIY IT,,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.183333,0.183333,15.83333333,mean_abs_occupation_gender_bias_score,lower,m3_finetune_llama_ms500,m3_finetune_allstrat_action_winogender,all_strategies,results/new_results/m3_finetune_llama_ms500/evalshared/winogender/m3_finetune_allstrat_action_winogender/winogender_metrics_overall_m3_finetune_allstrat_action_winogender.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winogender,WinoGender,"DIY Two Pass (No IT), 0-shot",0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.158333,0.158333,15.0,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__base__all_strategies/winogender/winogender/m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winogender,WinoGender,"DIY Two Pass (No IT), 1-shot",1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.0916667,0.0916667,9.16666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__all_strategies/winogender/winogender/m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winogender,WinoGender,"DIY Two Pass (No IT), 2-shot",2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.133333,0.133333,13.33333333,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_wino_allstrategies_fix/eval/m6_two_pass_two__base__all_strategies/winogender/winogender/m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winogender,WinoGender,"DIY Two Pass (IT), 0-shot",0,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.141667,0.141667,14.16666667,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__finetuned_ms-500-allstrategies-action__all_strategies/winogender/winogender/m6_two_pass__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winogender,WinoGender,"DIY Two Pass (IT), 1-shot",1,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.116667,0.116667,10.83333333,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_one_allstrategies_truncfix/eval/m6_two_pass_one__finetuned_ms-500-allstrategies-action__all_strategies/winogender/winogender/m6_two_pass_one__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass_one__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_action,"All interventions, action IT checkpoint",all_strategies,All interventions,action,winogender,WinoGender,"DIY Two Pass (IT), 2-shot",2,male_female_pair_disagreement_rate,Male/female pair disagreement,0,0.170833,0.170833,16.25,mean_abs_occupation_gender_bias_score,lower,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_wino_allstrategies_fix/eval/m6_two_pass_two__finetuned_ms-500-allstrategies-action__all_strategies/winogender/winogender/m6_two_pass_two__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies/winogender_metrics_overall_m6_two_pass_two__finetuned_ms-500-allstrategies-action__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,crowspairs,CrowS-Pairs,Base Model Inference,,stereotype_preference_pct,Stereotype preference %,50,65.19,15.19,65.19,metric_score,target50,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/crows_pairs_metrics_overall_llama_8b.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,crowspairs,CrowS-Pairs,ICL,,stereotype_preference_pct,Stereotype preference %,50,49.67,0.33,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,all_strategies,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/crows_pairs_metrics_overall_m4_baseicl_zero_llama8b_allstrat_crowspairs.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,crowspairs,CrowS-Pairs,DIY IT,,stereotype_preference_pct,Stereotype preference %,50,64.32,14.32,64.32,metric_score,target50,m3_finetune_llama_ms500,m3_finetune_allstrat_event_crowspairs,all_strategies,results/new_results/m3_finetune_llama_ms500/evalshared/crows_pairs_metrics_overall_m3_finetune_allstrat_event_crowspairs.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,45.82,4.18,45.82,metric_score,target50,m6_self_debiasing,m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__base__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,45.82,4.18,45.82,metric_score,target50,m6_self_debiasing,m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260319_shot125_twopass_sep/eval/m6_two_pass_one__base__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,crowspairs,CrowS-Pairs,"DIY Two Pass (No IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,47.55,2.45,47.55,metric_score,target50,m6_self_debiasing,m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_crows_stereoset_fix/eval/m6_two_pass_two__base__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__base__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 0-shot",0,stereotype_preference_pct,Stereotype preference %,50,47.21,2.79,47.21,metric_score,target50,m6_self_debiasing,m6_two_pass__finetuned_ms-500-allstrategies-event__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_zero_allstrategies_truncfix/eval/m6_two_pass__finetuned_ms-500-allstrategies-event__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass__finetuned_ms-500-allstrategies-event__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 1-shot",1,stereotype_preference_pct,Stereotype preference %,50,45.69,4.31,45.69,metric_score,target50,m6_self_debiasing,m6_two_pass_one__finetuned_ms-500-allstrategies-event__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260324_twopass_one_allstrategies_truncfix/eval/m6_two_pass_one__finetuned_ms-500-allstrategies-event__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass_one__finetuned_ms-500-allstrategies-event__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,crowspairs,CrowS-Pairs,"DIY Two Pass (IT), 2-shot",2,stereotype_preference_pct,Stereotype preference %,50,44.56,5.44,44.56,metric_score,target50,m6_self_debiasing,m6_two_pass_two__finetuned_ms-500-allstrategies-event__all_strategies_self_debias_two_pass_all_strategies,all_strategies,results/new_results/m6_self_debiasing/m6sd_20260326_twoshot_crows_stereoset_fix/eval/m6_two_pass_two__finetuned_ms-500-allstrategies-event__all_strategies/crowspairs/crows_pairs_metrics_overall_m6_two_pass_two__finetuned_ms-500-allstrategies-event__all_strategies_self_debias_two_pass_all_strategies.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,stereoset,StereoSet,Base Model Inference,,SS Score,SS Score overall,50,58.2905,8.29053,68.00223461,ICAT Score,higher,llama_8b_base,llama_8b,,results/10_additional_benchmarks/baselines/baseline_evalshared_all_20260306_1249/stereoset_metrics_llama_8b.csv
all_strategies_event,"All interventions, event IT checkpoint",all_strategies,All interventions,event,stereoset,StereoSet,ICL,,SS Score,SS Score overall,50,50.2043,0.204296,,,lower,m4_base_icl_zero,m4_baseicl_zero_llama8b,all_strategies,results/new_results/m4_base_icl_zero/m4_base_icl_zero_allmodels_20260514_005736/llama8b/evalshared/stereoset_metrics_m4_baseicl_zero_llama8b_allstrat_stereoset.csv
